country,hdi,life_expectancy,expec_yr_school,mean_yr_school,gross_inc_percap,HDI_Category
Turkmenistan,0.731,68.687,12.44202042,11.14299353,12449.00499,High
Turkmenistan,0.74,69.264,12.91950035,11.14299353,12836.3618,High
Turkmenistan,0.744,69.41,13.24057961,11.14299353,12859.87406,High
Tuvalu,0.564,61.661,10.82742023,7.12797794,3115.564477,Medium
Tuvalu,0.567,61.909,10.79214144,7.243259907,3168.059814,Medium
Tuvalu,0.562,60.491,10.75686264,7.360406348,3232.120579,Medium
Tuvalu,0.575,62.654,10.72158384,7.477552789,3341.27662,Medium
Tuvalu,0.582,62.924,10.68630505,7.59469923,3655.677594,Medium
Tuvalu,0.581,63.098,10.65102625,7.71184567,3447.579277,Medium
Tuvalu,0.579,63.21,10.61574745,7.828992111,3247.677093,Medium
Tuvalu,0.585,63.356,10.58046865,7.946138552,3517.644005,Medium
Tuvalu,0.595,63.418,10.54518986,8.063284993,4077.402203,Medium
Tuvalu,0.596,63.427,10.68955644,8.180431434,4000.975986,Medium
Tuvalu,0.599,63.499,10.83392302,8.297577875,3981.648168,Medium
Tuvalu,0.61,63.543,10.9782896,8.414724316,4637.536178,Medium
Tuvalu,0.622,63.58,11.05860347,8.531870757,5556.744316,Medium
Tuvalu,0.608,63.631,11.13891734,8.649017198,4060.953905,Medium
Tuvalu,0.614,63.693,11.2192312,8.766163639,4344.621446,Medium
Tuvalu,0.614,63.836,11.29954507,8.88331008,4147.534919,Medium
Tuvalu,0.616,63.928,11.37985893,9.00045652,4119.990901,Medium
Tuvalu,0.618,63.931,11.4601728,9.117602961,4133.248188,Medium
Tuvalu,0.624,63.948,11.54048667,9.234749402,4412.114365,Medium
Tuvalu,0.622,63.949,11.62080053,9.351895843,4081.322832,Medium
Tuvalu,0.623,63.978,11.7011144,9.469042284,3995.52098,Medium
Tuvalu,0.623,63.974,11.78142826,9.586188725,3911.166675,Medium
Tuvalu,0.631,63.964,11.86174213,9.703335166,4331.282664,Medium
Tuvalu,0.637,64.008,11.942056,9.820481607,4604.495532,Medium
Tuvalu,0.637,64.025,12.02236986,9.937628048,4422.749766,Medium
Tuvalu,0.656,64.06,12.82337999,10.05477449,5427.232599,Medium
Tuvalu,0.651,64.108,11.39118958,10.17192093,6071.616859,Medium
Tuvalu,0.651,64.148,11.39167476,10.28906737,5871.636181,Medium
Tuvalu,0.66,64.212,11.39215994,10.40621381,6855.472508,Medium
Tuvalu,0.654,64.278,11.18282986,10.52336025,6054.228334,Medium
Tuvalu,0.655,64.382,10.94357014,10.64458626,6283.670058,Medium
Tuvalu,0.653,64.547,12.23039007,10.64458626,4767.988644,Medium
Tuvalu,0.653,64.854,12.10158014,10.64458626,4754.453732,Medium
Uganda,0.329,46.443,5.745009899,3.175858623,885.1965355,Low
Uganda,0.331,46.316,5.766660213,3.2509799,905.1977962,Low
Uganda,0.325,46.368,5.242869854,3.327878085,893.5719568,Low
Uganda,0.333,46.237,5.566840172,3.40477627,948.585039,Low
Uganda,0.336,46.353,5.590559959,3.481674454,975.7395584,Low
Uganda,0.342,46.567,5.621990204,3.558572639,1064.024067,Low
Uganda,0.353,46.67,6.179591285,3.635470824,1132.975772,Low
Uganda,0.363,46.977,6.737192366,3.712369008,1162.645001,Low
Uganda,0.372,47.175,7.294793447,3.789267193,1185.715234,Low
Uganda,0.383,47.786,7.852394528,3.866165378,1239.083341,Low
Uganda,0.392,48.342,8.409995609,3.943063563,1220.293668,Low
Uganda,0.402,49.006,8.96759669,4.019961747,1228.919076,Low
Uganda,0.414,49.648,9.525197771,4.096859932,1307.932424,Low
Uganda,0.427,50.368,10.08279885,4.272491614,1351.108502,Low
Uganda,0.441,51.547,10.64039993,4.448123296,1392.235363,Low
Uganda,0.451,52.976,10.60913023,4.623754978,1434.700097,Low
Uganda,0.463,54.369,10.57786053,4.79938666,1550.61975,Low
Uganda,0.473,55.236,10.64166284,4.975018342,1641.292868,Low
Uganda,0.481,55.823,10.70546516,5.150650024,1734.918933,Low
Uganda,0.491,56.488,10.76926747,5.521955013,1802.728005,Low
Uganda,0.5,57.055,10.83306978,5.893260002,1848.499074,Low
Uganda,0.504,57.965,10.8968721,5.50928998,1966.576165,Low
Uganda,0.504,58.817,10.96181977,5.125319958,1972.374658,Low
Uganda,0.511,59.763,11.02715455,5.316452503,1983.414609,Low
Uganda,0.518,60.408,11.09287873,5.507585049,2020.236503,Low
Uganda,0.525,61.086,11.15899464,5.698717594,2068.871821,Low
Uganda,0.531,61.648,11.22550462,5.88985014,2099.456378,Low
Uganda,0.534,62.115,11.29241102,5.974417837,2078.314933,Low
Uganda,0.539,62.714,11.35971618,6.060199776,2124.422436,Low
Uganda,0.544,62.991,11.42742251,6.147213389,2190.260893,Low
Uganda,0.545,62.851,11.49553237,6.235476362,2201.801545,Low
Uganda,0.545,62.705,11.49553237,6.235476362,2207.360004,Low
Uganda,0.55,63.638,11.49553237,6.235476362,2240.585404,Medium
Ukraine,0.731,69.802,12.5736599,9.276183691,16807.19409,High
Ukraine,0.724,69.073,12.49063015,9.458865645,15250.33008,High
Ukraine,0.715,68.629,12.18871021,9.6415476,13428.01367,High
Ukraine,0.702,67.873,11.90876961,9.824229554,11302.57813,High
Ukraine,0.689,67.443,11.75526047,10.00691151,8865.405273,Medium
Ukraine,0.683,66.828,11.9802084,10.18959346,7831.555664,Medium
Ukraine,0.683,67.148,12.20515633,10.31950063,7106.45166,Medium
Ukraine,0.688,67.632,12.43010426,10.4494078,6954.604492,Medium
Ukraine,0.694,68.399,12.65505219,10.57931497,6837.216309,Medium
Ukraine,0.696,68.12,12.88000011,10.70922213,6842.411133,Medium
Ukraine,0.698,67.856,12.79876041,10.8391293,7100.424805,Medium
Ukraine,0.713,68.181,13.54780006,10.93655968,7902.808594,High
Ukraine,0.721,68.173,13.91644001,11.03399005,8408.250977,High
Ukraine,0.73,68.209,14.2719202,11.13142043,9293.322266,High
Ukraine,0.739,68.402,14.25391006,11.2288508,10487.58984,High
Ukraine,0.743,68.151,14.51976013,11.32628118,10857.58496,High
Ukraine,0.752,68.741,14.72169971,11.36281757,11674.10059,High
Ukraine,0.759,68.766,14.90732956,11.39935396,12768.99414,High
Ukraine,0.763,69.117,15.03969955,11.43589035,13015.5957,High
Ukraine,0.761,70.247,15.07240009,11.47242674,11099.3252,High
Ukraine,0.766,70.621,15.05955982,11.50896313,11795.40137,High
Ukraine,0.772,71.387,15.03600025,11.43994995,12320.1709,High
Ukraine,0.774,71.627,15.05902958,11.37093677,12839.41016,High
Ukraine,0.774,71.862,14.9281702,11.30192359,12824.77344,High
Ukraine,0.774,72.591,14.92978001,11.2329104,12237.29199,High
Ukraine,0.764,73.458,13.77066994,11.16389722,11671.55273,High
Ukraine,0.767,74.312,13.63589954,11.15577802,11649.48145,High
Ukraine,0.771,74.718,13.67564964,11.14765882,12032.75488,High
Ukraine,0.771,74.412,13.64286995,11.13953963,12455.66992,High
Ukraine,0.774,74.536,13.71247959,11.13142043,12964.43652,High
Ukraine,0.762,72.573,13.58794975,11.12330123,12699.31055,High
Ukraine,0.755,71.624,13.32800961,11.12330123,12566.9043,High
Ukraine,0.734,68.564,13.32800961,11.12330123,11416.2168,High
United Arab Emirates,0.717,71.9,9.683460236,5.759906188,97331.0236,High
United Arab Emirates,0.729,72.241,10.05986023,6.058643774,91672.60196,High
United Arab Emirates,0.734,72.306,10.09360981,6.35738136,89126.91514,High
United Arab Emirates,0.743,72.521,10.2863102,6.656118945,89285.19434,High
United Arab Emirates,0.75,72.598,10.39297062,6.954856531,94149.48241,High
United Arab Emirates,0.756,72.695,10.49963105,7.253594116,99256.39533,High
United Arab Emirates,0.762,72.767,10.60629148,7.499131858,98908.50028,High
United Arab Emirates,0.768,72.937,10.71295191,7.7446696,99484.41674,High
United Arab Emirates,0.774,73.066,10.81961234,7.990207341,95018.03515,High
United Arab Emirates,0.781,73.67,10.92627277,8.235745083,93200.29755,High
United Arab Emirates,0.79,74.38,11.03293319,8.481282824,98871.50425,High
United Arab Emirates,0.794,74.636,11.13959362,8.583590217,97738.30717,High
United Arab Emirates,0.798,74.901,11.24625405,8.685897609,91452.14791,High
United Arab Emirates,0.807,76.222,11.35291448,8.788205001,93965.92346,Very High
United Arab Emirates,0.811,76.453,11.45957491,8.890512394,98831.89033,Very High
United Arab Emirates,0.815,76.683,11.56623533,8.992819786,97835.45715,Very High
United Arab Emirates,0.82,76.909,11.67289576,9.160983432,94550.08624,Very High
United Arab Emirates,0.825,77.129,11.77955619,9.329147079,82420.64223,Very High
United Arab Emirates,0.827,77.488,11.88621662,9.497310725,69933.53169,Very High
United Arab Emirates,0.825,78.003,11.99287705,9.665474371,57728.34951,Very High
United Arab Emirates,0.828,78.334,12.09953748,9.833638018,54658.849,Very High
United Arab Emirates,0.835,78.517,12.2061979,10.00180166,57850.56544,Very High
United Arab Emirates,0.841,78.716,12.31285833,10.16996531,60013.46328,Very High
United Arab Emirates,0.847,78.853,12.41951876,10.33812896,62449.02496,Very High
United Arab Emirates,0.853,79.044,12.52617919,10.5062926,64464.60289,Very High
United Arab Emirates,0.86,79.223,12.63283962,10.67445625,68400.74174,Very High
United Arab Emirates,0.866,79.335,12.73950005,10.8426199,71631.75268,Very High
United Arab Emirates,0.898,79.504,14.21214962,12.05539989,71688.62777,Very High
United Arab Emirates,0.917,79.627,15.48441458,12.48400021,71793.00248,Very High
United Arab Emirates,0.933,79.726,16.75667953,12.69402981,72131.13487,Very High
United Arab Emirates,0.93,78.946,17.20813942,12.73389006,67353.43791,Very High
United Arab Emirates,0.931,78.71,17.20813942,12.77375031,69550.4956,Very High
United Arab Emirates,0.937,79.196,17.20813942,12.77375031,74103.71494,Very High
United Kingdom,0.804,75.736,13.64140034,9.635440148,31075.28973,Very High
United Kingdom,0.809,75.91,13.9190197,9.724416059,30657.90315,Very High
United Kingdom,0.815,76.306,14.26535988,9.81339197,30780.88406,Very High
United Kingdom,0.819,76.163,14.46231492,9.902367882,31440.69852,Very High
United Kingdom,0.827,76.722,14.65926997,9.991343793,32677.68972,Very High
United Kingdom,0.83,76.616,14.85622501,10.0803197,33339.90034,Very High
United Kingdom,0.836,76.875,15.05318006,10.20401792,33909.03948,Very High
United Kingdom,0.843,77.142,15.2501351,10.32771614,35400.62586,Very High
United Kingdom,0.848,77.277,15.44709015,10.45141436,36606.70727,Very High
United Kingdom,0.855,77.376,15.80356979,10.57511258,37332.78054,Very High
United Kingdom,0.863,77.853,15.99559975,10.69881079,38952.38027,Very High
United Kingdom,0.869,78.124,16.03302956,10.95271766,39741.86149,Very High
United Kingdom,0.874,78.241,16.12589073,11.20662453,40516.76466,Very High
United Kingdom,0.879,78.334,16.10835075,11.4605314,41584.72606,Very High
United Kingdom,0.889,78.904,16.55463982,11.71443827,42188.55599,Very High
United Kingdom,0.895,79.112,16.61314964,11.96834514,43108.90396,Very High
United Kingdom,0.894,79.355,16.03277969,12.24829374,43109.44249,Very High
United Kingdom,0.897,79.542,15.90275955,12.52824234,43647.09026,Very High
